"ActivityStartDate","ActivityDepthHeightMeasure.MeasureValue","CharacteristicName","ResultMeasureValue"
"2016-04-20",15,"Temperature, water","6.52"
"2016-04-20",16,"Dissolved oxygen (DO)","11.63"
"2016-04-20",16,"pH","8.31"
"2016-04-20",16,"Specific conductance","704.2"
"2016-04-20",16,"Temperature, water","6.5"
"2016-04-20",12,"Dissolved oxygen (DO)","11.71"
"2016-04-20",12,"pH","8.31"
"2016-04-20",12,"Specific conductance","706.7"
"2016-04-20",12,"Temperature, water","7.12"
"2016-04-20",12,"Phosphorus","0.018"
"2016-04-20",13,"Dissolved oxygen (DO)","11.64"
"2016-04-20",13,"pH","8.31"
"2016-04-20",13,"Specific conductance","705.2"
"2016-04-20",13,"Temperature, water","6.99"
"2016-04-20",14,"Dissolved oxygen (DO)","11.58"
"2016-04-20",14,"pH","8.31"
"2016-04-20",14,"Specific conductance","705.5"
"2016-04-20",14,"Temperature, water","6.72"
"2016-04-20",10,"Dissolved oxygen (DO)","12"
"2016-04-20",10,"pH","8.33"
"2016-04-20",10,"Specific conductance","704.5"
"2016-04-20",10,"Temperature, water","7.36"
"2016-04-20",11,"Dissolved oxygen (DO)","11.88"
"2016-04-20",11,"pH","8.32"
"2016-04-20",11,"Specific conductance","704.1"
"2016-04-20",11,"Temperature, water","7.24"
"2016-04-20",8,"Dissolved oxygen (DO)","12.09"
"2016-04-20",8,"pH","8.34"
"2016-04-20",8,"Specific conductance","705.9"
"2016-04-20",8,"Temperature, water","7.59"
"2016-04-20",9,"Dissolved oxygen (DO)","12.05"
"2016-04-20",9,"pH","8.33"
"2016-04-20",9,"Specific conductance","705.9"
"2016-04-20",9,"Temperature, water","7.45"
"2016-04-20",5,"Dissolved oxygen (DO)","12.2"
"2016-04-20",5,"pH","8.35"
"2016-04-20",5,"Specific conductance","708.8"
"2016-04-20",5,"Temperature, water","8.83"
"2016-04-20",6,"Dissolved oxygen (DO)","12.08"
"2016-04-20",6,"pH","8.34"
"2016-04-20",6,"Specific conductance","706.1"
"2016-04-20",6,"Temperature, water","8.28"
"2016-04-20",6,"Phosphorus","0.018"
"2016-04-20",7,"Dissolved oxygen (DO)","12.04"
"2016-04-20",7,"pH","8.34"
"2016-04-20",7,"Specific conductance","705.6"
"2016-04-20",7,"Temperature, water","7.82"
"2016-04-20",4,"Dissolved oxygen (DO)","12.4"
"2016-04-20",4,"pH","8.37"
"2016-04-20",4,"Specific conductance","706.9"
"2016-04-20",4,"Temperature, water","9.33"
"2016-04-20",2,"Dissolved oxygen (DO)","12.4"
"2016-04-20",2,"pH","8.39"
"2016-04-20",2,"Specific conductance","705.4"
"2016-04-20",2,"Temperature, water","9.91"
"2016-04-20",3,"Dissolved oxygen (DO)","12.41"
"2016-04-20",3,"pH","8.38"
"2016-04-20",3,"Specific conductance","705.7"
"2016-04-20",3,"Temperature, water","9.81"
"2016-04-20",0,"Dissolved oxygen (DO)","12.38"
"2016-04-20",0,"pH","8.39"
"2016-04-20",0,"Specific conductance","706.4"
"2016-04-20",0,"Depth, Secchi disk depth","3.93"
"2016-04-20",0,"Temperature, water","9.99"
"2016-04-20",1,"Dissolved oxygen (DO)","12.35"
"2016-04-20",1,"pH","8.39"
"2016-04-20",1,"Specific conductance","706.1"
"2016-04-20",1,"Temperature, water","9.97"
"2016-05-12",24,"pH","7.92"
"2016-05-12",24,"Dissolved oxygen (DO)","7.39"
"2016-05-12",24,"Specific conductance","712.7"
"2016-05-12",24,"Temperature, water","6.91"
"2016-05-12",23,"Dissolved oxygen (DO)","7.98"
"2016-05-12",23,"pH","7.96"
"2016-05-12",23,"Specific conductance","710.4"
"2016-05-12",23,"Temperature, water","6.91"
"2016-05-12",22,"Dissolved oxygen (DO)","8.25"
"2016-05-12",22,"pH","7.97"
"2016-05-12",22,"Specific conductance","709.1"
"2016-05-12",22,"Temperature, water","6.89"
"2016-05-12",22,"Phosphorus","0.027"
"2016-05-12",18,"Dissolved oxygen (DO)","8.55"
"2016-05-12",22,"Sulfate","8.10"
"2016-05-12",22,"Chloride","150.0"
"2016-05-12",21,"Dissolved oxygen (DO)","8.27"
"2016-05-12",21,"pH","8"
"2016-05-12",21,"Specific conductance","709.6"
"2016-05-12",21,"Temperature, water","6.87"
"2016-05-12",20,"Dissolved oxygen (DO)","8.42"
"2016-05-12",20,"pH","8.01"
"2016-05-12",20,"Specific conductance","708.8"
"2016-05-12",20,"Temperature, water","6.91"
"2016-05-12",19,"Dissolved oxygen (DO)","8.51"
"2016-05-12",19,"pH","8.01"
"2016-05-12",19,"Specific conductance","708.5"
"2016-05-12",19,"Temperature, water","6.9"
"2016-05-12",17,"Dissolved oxygen (DO)","8.59"
"2016-05-12",17,"pH","8.02"
"2016-05-12",17,"Specific conductance","708.5"
"2016-05-12",17,"Temperature, water","6.95"
"2016-05-12",18,"pH","8.02"
"2016-05-12",18,"Specific conductance","708.2"
"2016-05-12",18,"Temperature, water","6.93"
"2016-05-12",18,"Phosphorus","0.024"
"2016-05-12",12,"Specific conductance","706.3"
"2016-05-12",16,"Dissolved oxygen (DO)","8.75"
"2016-05-12",16,"pH","8.03"
"2016-05-12",16,"Specific conductance","707.8"
"2016-05-12",16,"Temperature, water","6.98"
"2016-05-12",14,"Dissolved oxygen (DO)","9.06"
"2016-05-12",14,"pH","8.05"
"2016-05-12",14,"Specific conductance","707.2"
"2016-05-12",14,"Temperature, water","7.21"
"2016-05-12",15,"Dissolved oxygen (DO)","8.9"
"2016-05-12",15,"pH","8.04"
"2016-05-12",15,"Specific conductance","707.8"
"2016-05-12",15,"Temperature, water","7.05"
"2016-05-12",13,"Dissolved oxygen (DO)","9.21"
"2016-05-12",13,"pH","8.06"
"2016-05-12",13,"Specific conductance","707.5"
"2016-05-12",13,"Temperature, water","7.47"
"2016-05-12",12,"Dissolved oxygen (DO)","9.36"
"2016-05-12",12,"pH","8.07"
"2016-05-12",12,"Temperature, water","7.91"
"2016-05-12",12,"Phosphorus","0.022"
"2016-05-12",11,"Dissolved oxygen (DO)","9.03"
"2016-05-12",11,"pH","8.07"
"2016-05-12",11,"Specific conductance","705.6"
"2016-05-12",11,"Temperature, water","8.22"
"2016-05-12",9,"Dissolved oxygen (DO)","9.04"
"2016-05-12",9,"pH","8.09"
"2016-05-12",9,"Specific conductance","704"
"2016-05-12",9,"Temperature, water","9.43"
"2016-05-12",10,"Dissolved oxygen (DO)","9.29"
"2016-05-12",10,"pH","8.08"
"2016-05-12",10,"Specific conductance","704.1"
"2016-05-12",10,"Temperature, water","8.84"
"2016-05-12",8,"Dissolved oxygen (DO)","9.92"
"2016-05-12",8,"pH","8.15"
"2016-05-12",8,"Specific conductance","698.2"
"2016-05-12",8,"Temperature, water","10.55"
"2016-05-12",7,"Dissolved oxygen (DO)","10.16"
"2016-05-12",7,"pH","8.19"
"2016-05-12",7,"Specific conductance","698.6"
"2016-05-12",7,"Temperature, water","11.92"
"2016-05-12",6,"Dissolved oxygen (DO)","10.61"
"2016-05-12",6,"pH","8.27"
"2016-05-12",6,"Specific conductance","695.3"
"2016-05-12",6,"Temperature, water","13.67"
"2016-05-12",6,"Phosphorus","0.021"
"2016-05-12",5,"Dissolved oxygen (DO)","10.55"
"2016-05-12",5,"pH","8.31"
"2016-05-12",5,"Specific conductance","695.8"
"2016-05-12",5,"Temperature, water","13.75"
"2016-05-12",4,"Dissolved oxygen (DO)","10.57"
"2016-05-12",4,"pH","8.32"
"2016-05-12",4,"Specific conductance","695.8"
"2016-05-12",4,"Temperature, water","13.82"
"2016-05-12",3,"Dissolved oxygen (DO)","10.58"
"2016-05-12",3,"pH","8.34"
"2016-05-12",3,"Specific conductance","696.1"
"2016-05-12",3,"Temperature, water","13.81"
"2016-05-12",1,"Dissolved oxygen (DO)","10.57"
"2016-05-12",1,"pH","8.36"
"2016-05-12",1,"Specific conductance","695.9"
"2016-05-12",1,"Temperature, water","13.84"
"2016-05-12",2,"Dissolved oxygen (DO)","10.55"
"2016-05-12",2,"pH","8.36"
"2016-05-12",2,"Specific conductance","696.2"
"2016-05-12",2,"Temperature, water","13.82"
"2016-05-12",0,"Dissolved oxygen (DO)","10.58"
"2016-05-12",0,"pH","8.36"
"2016-05-12",0,"Specific conductance","696.2"
"2016-05-12",0,"Depth, Secchi disk depth","6.65"
"2016-05-12",0,"Temperature, water","13.85"
"2016-05-24",24,"Dissolved oxygen (DO)","6.64"
"2016-05-24",24,"pH","8.21"
"2016-05-24",24,"Specific conductance","695.8"
"2016-05-24",24,"Temperature, water","7"
"2016-05-24",23,"Dissolved oxygen (DO)","6.8"
"2016-05-24",23,"pH","8.19"
"2016-05-24",23,"Specific conductance","695.3"
"2016-05-24",23,"Temperature, water","7.04"
"2016-05-24",21,"Dissolved oxygen (DO)","6.84"
"2016-05-24",21,"pH","8.16"
"2016-05-24",21,"Specific conductance","694.5"
"2016-05-24",21,"Temperature, water","7.05"
"2016-05-24",22,"Dissolved oxygen (DO)","6.87"
"2016-05-24",22,"pH","8.17"
"2016-05-24",22,"Specific conductance","694.1"
"2016-05-24",22,"Temperature, water","7.08"
"2016-05-24",22,"Phosphorus","0.039"
"2016-05-24",22,"Chloride","134.0"
"2016-05-24",19,"Dissolved oxygen (DO)","6.91"
"2016-05-24",19,"pH","8.13"
"2016-05-24",19,"Specific conductance","694.9"
"2016-05-24",19,"Temperature, water","7.06"
"2016-05-24",20,"Dissolved oxygen (DO)","6.85"
"2016-05-24",20,"pH","8.14"
"2016-05-24",20,"Specific conductance","694.9"
"2016-05-24",20,"Temperature, water","7.04"
"2016-05-24",17,"Dissolved oxygen (DO)","6.98"
"2016-05-24",17,"pH","8.11"
"2016-05-24",17,"Specific conductance","694.6"
"2016-05-24",17,"Temperature, water","7.07"
"2016-05-24",18,"Dissolved oxygen (DO)","6.93"
"2016-05-24",18,"pH","8.12"
"2016-05-24",18,"Specific conductance","694.8"
"2016-05-24",18,"Temperature, water","7.05"
"2016-05-24",18,"Phosphorus","0.037"
"2016-05-24",16,"Dissolved oxygen (DO)","7.01"
"2016-05-24",16,"pH","8.09"
"2016-05-24",16,"Specific conductance","694.6"
"2016-05-24",16,"Temperature, water","7.08"
"2016-05-24",14,"Dissolved oxygen (DO)","7.27"
"2016-05-24",14,"pH","8.08"
"2016-05-24",14,"Specific conductance","694.3"
"2016-05-24",14,"Temperature, water","7.13"
"2016-05-24",15,"Dissolved oxygen (DO)","7.17"
"2016-05-24",15,"pH","8.08"
"2016-05-24",15,"Specific conductance","695.7"
"2016-05-24",15,"Temperature, water","7.1"
"2016-05-24",13,"Dissolved oxygen (DO)","7.54"
"2016-05-24",13,"pH","8.07"
"2016-05-24",13,"Specific conductance","693.7"
"2016-05-24",13,"Temperature, water","7.28"
"2016-05-24",11,"Dissolved oxygen (DO)","7.8"
"2016-05-24",11,"pH","8.07"
"2016-05-24",11,"Specific conductance","692.2"
"2016-05-24",11,"Temperature, water","8.35"
"2016-05-24",12,"Dissolved oxygen (DO)","7.65"
"2016-05-24",12,"pH","8.07"
"2016-05-24",12,"Specific conductance","693.2"
"2016-05-24",12,"Temperature, water","7.62"
"2016-05-24",12,"Phosphorus","0.025"
"2016-05-24",9,"Dissolved oxygen (DO)","8.21"
"2016-05-24",9,"pH","8.09"
"2016-05-24",9,"Specific conductance","688.1"
"2016-05-24",9,"Temperature, water","10.09"
"2016-05-24",10,"Dissolved oxygen (DO)","7.75"
"2016-05-24",10,"pH","8.07"
"2016-05-24",10,"Specific conductance","691.1"
"2016-05-24",10,"Temperature, water","9.08"
"2016-05-24",8,"Dissolved oxygen (DO)","9.39"
"2016-05-24",8,"pH","8.17"
"2016-05-24",8,"Specific conductance","684.7"
"2016-05-24",8,"Temperature, water","11.92"
"2016-05-24",7,"Dissolved oxygen (DO)","10.05"
"2016-05-24",7,"pH","8.23"
"2016-05-24",7,"Specific conductance","681.3"
"2016-05-24",7,"Temperature, water","12.65"
"2016-05-24",5,"Dissolved oxygen (DO)","11.16"
"2016-05-24",5,"pH","8.34"
"2016-05-24",5,"Specific conductance","682.5"
"2016-05-24",5,"Temperature, water","13.87"
"2016-05-24",6,"Dissolved oxygen (DO)","10.7"
"2016-05-24",6,"pH","8.29"
"2016-05-24",6,"Specific conductance","681.3"
"2016-05-24",6,"Temperature, water","13.41"
"2016-05-24",6,"Phosphorus","0.023"
"2016-05-24",3,"Dissolved oxygen (DO)","11.11"
"2016-05-24",3,"pH","8.41"
"2016-05-24",3,"Specific conductance","684.4"
"2016-05-24",3,"Temperature, water","17.4"
"2016-05-24",4,"Dissolved oxygen (DO)","11.38"
"2016-05-24",4,"pH","8.38"
"2016-05-24",4,"Specific conductance","682.9"
"2016-05-24",4,"Temperature, water","16.02"
"2016-05-24",1,"Specific conductance","685.2"
"2016-05-24",1,"Dissolved oxygen (DO)","10.85"
"2016-05-24",1,"pH","8.47"
"2016-05-24",1,"Temperature, water","18.11"
"2016-05-24",2,"Dissolved oxygen (DO)","10.9"
"2016-05-24",2,"pH","8.45"
"2016-05-24",2,"Specific conductance","685.2"
"2016-05-24",2,"Temperature, water","18.03"
"2016-05-24",0,"Dissolved oxygen (DO)","10.82"
"2016-05-24",0,"pH","8.47"
"2016-05-24",0,"Specific conductance","685.9"
"2016-05-24",0,"Depth, Secchi disk depth","7.28"
"2016-05-24",0,"Temperature, water","18.2"
"2016-06-07",24,"Dissolved oxygen (DO)","4.98"
"2016-06-07",24,"pH","7.9"
"2016-06-07",24,"Specific conductance","708.3"
"2016-06-07",24,"Temperature, water","7.23"
"2016-06-07",23,"Dissolved oxygen (DO)","4.92"
"2016-06-07",23,"pH","7.83"
"2016-06-07",23,"Specific conductance","707.3"
"2016-06-07",23,"Temperature, water","7.16"
"2016-06-07",22,"Dissolved oxygen (DO)","5.05"
"2016-06-07",22,"pH","7.82"
"2016-06-07",22,"Specific conductance","707.3"
"2016-06-07",22,"Temperature, water","7.18"
"2016-06-07",22,"Phosphorus","0.073"
"2016-06-07",22,"Chloride","149.0"
"2016-06-07",21,"Dissolved oxygen (DO)","5.25"
"2016-06-07",21,"pH","7.81"
"2016-06-07",21,"Specific conductance","707.1"
"2016-06-07",21,"Temperature, water","7.21"
"2016-06-07",20,"Dissolved oxygen (DO)","5.32"
"2016-06-07",20,"pH","7.8"
"2016-06-07",20,"Specific conductance","706.8"
"2016-06-07",20,"Temperature, water","7.21"
"2016-06-07",19,"Dissolved oxygen (DO)","5.34"
"2016-06-07",19,"pH","7.79"
"2016-06-07",19,"Specific conductance","707"
"2016-06-07",19,"Temperature, water","7.22"
"2016-06-07",18,"Dissolved oxygen (DO)","5.43"
"2016-06-07",18,"pH","7.79"
"2016-06-07",18,"Specific conductance","706.5"
"2016-06-07",18,"Temperature, water","7.23"
"2016-06-07",18,"Phosphorus","0.063"
"2016-06-07",17,"Dissolved oxygen (DO)","5.41"
"2016-06-07",17,"pH","7.78"
"2016-06-07",17,"Specific conductance","706.7"
"2016-06-07",17,"Temperature, water","7.24"
"2016-06-07",16,"Dissolved oxygen (DO)","5.58"
"2016-06-07",16,"pH","7.78"
"2016-06-07",16,"Specific conductance","706.3"
"2016-06-07",16,"Temperature, water","7.29"
"2016-06-07",15,"Dissolved oxygen (DO)","5.55"
"2016-06-07",15,"pH","7.77"
"2016-06-07",15,"Specific conductance","706.3"
"2016-06-07",15,"Temperature, water","7.3"
"2016-06-07",14,"Dissolved oxygen (DO)","6.22"
"2016-06-07",14,"pH","7.78"
"2016-06-07",14,"Specific conductance","705.2"
"2016-06-07",14,"Temperature, water","7.6"
"2016-06-07",12,"Dissolved oxygen (DO)","6.29"
"2016-06-07",12,"pH","7.77"
"2016-06-07",12,"Specific conductance","703.6"
"2016-06-07",12,"Temperature, water","8.62"
"2016-06-07",12,"Phosphorus","0.022"
"2016-06-07",13,"Dissolved oxygen (DO)","6.26"
"2016-06-07",13,"pH","7.77"
"2016-06-07",13,"Specific conductance","704.6"
"2016-06-07",13,"Temperature, water","7.99"
"2016-06-07",11,"Dissolved oxygen (DO)","6.2"
"2016-06-07",11,"pH","7.78"
"2016-06-07",11,"Specific conductance","705.1"
"2016-06-07",11,"Temperature, water","9.18"
"2016-06-07",10,"Dissolved oxygen (DO)","6.45"
"2016-06-07",10,"pH","7.79"
"2016-06-07",10,"Specific conductance","703.2"
"2016-06-07",10,"Temperature, water","9.55"
"2016-06-07",9,"Dissolved oxygen (DO)","6.68"
"2016-06-07",9,"pH","7.8"
"2016-06-07",9,"Specific conductance","700.8"
"2016-06-07",9,"Temperature, water","10.44"
"2016-06-07",8,"Dissolved oxygen (DO)","7.74"
"2016-06-07",8,"pH","7.84"
"2016-06-07",8,"Specific conductance","696.2"
"2016-06-07",8,"Temperature, water","11.54"
"2016-06-07",7,"Dissolved oxygen (DO)","9.16"
"2016-06-07",7,"pH","7.93"
"2016-06-07",7,"Specific conductance","694.3"
"2016-06-07",7,"Temperature, water","12.71"
"2016-06-07",6,"Dissolved oxygen (DO)","10.02"
"2016-06-07",6,"pH","8.02"
"2016-06-07",6,"Specific conductance","693.9"
"2016-06-07",6,"Temperature, water","14.32"
"2016-06-07",6,"Phosphorus","0.007"
"2016-06-07",5,"Dissolved oxygen (DO)","9.51"
"2016-06-07",5,"pH","8.18"
"2016-06-07",5,"Specific conductance","700.3"
"2016-06-07",5,"Temperature, water","19.02"
"2016-06-07",4,"Dissolved oxygen (DO)","9.58"
"2016-06-07",4,"pH","8.23"
"2016-06-07",4,"Specific conductance","700"
"2016-06-07",4,"Temperature, water","19.11"
"2016-06-07",2,"Dissolved oxygen (DO)","9.6"
"2016-06-07",2,"pH","8.29"
"2016-06-07",2,"Specific conductance","699.9"
"2016-06-07",2,"Temperature, water","19.19"
"2016-06-07",3,"Dissolved oxygen (DO)","9.59"
"2016-06-07",3,"pH","8.27"
"2016-06-07",3,"Specific conductance","700"
"2016-06-07",3,"Temperature, water","19.15"
"2016-06-07",1,"Dissolved oxygen (DO)","9.58"
"2016-06-07",1,"pH","8.32"
"2016-06-07",1,"Specific conductance","700.1"
"2016-06-07",1,"Temperature, water","19.19"
"2016-06-07",0,"Dissolved oxygen (DO)","9.58"
"2016-06-07",0,"pH","8.35"
"2016-06-07",0,"Specific conductance","700.3"
"2016-06-07",0,"Depth, Secchi disk depth","5.32"
"2016-06-07",0,"Temperature, water","19.21"
"2016-06-23",0,"Depth, Secchi disk depth","3.74"
"2016-06-23",6,"Phosphorus","0.020"
"2016-06-23",12,"Phosphorus","0.018"
"2016-06-23",18,"Phosphorus","0.078"
"2016-06-23",22,"Phosphorus","0.114"
"2016-06-23",22,"Chloride","139.0"
"2016-07-13",4,"pH","8.29"
"2016-07-13",0,"Dissolved oxygen (DO)","8.41"
"2016-07-13",0,"pH","8.4"
"2016-07-13",0,"Specific conductance","687.7"
"2016-07-13",0,"Depth, Secchi disk depth","5.20"
"2016-07-13",0,"Temperature, water","24.72"
"2016-07-13",1,"Dissolved oxygen (DO)","8.43"
"2016-07-13",1,"pH","8.38"
"2016-07-13",1,"Specific conductance","687.8"
"2016-07-13",1,"Temperature, water","24.71"
"2016-07-13",2,"Dissolved oxygen (DO)","8.45"
"2016-07-13",2,"pH","8.36"
"2016-07-13",2,"Specific conductance","688.5"
"2016-07-13",2,"Temperature, water","24.61"
"2016-07-13",3,"Dissolved oxygen (DO)","8.46"
"2016-07-13",3,"pH","8.33"
"2016-07-13",3,"Specific conductance","687.2"
"2016-07-13",3,"Temperature, water","24.63"
"2016-07-13",4,"Dissolved oxygen (DO)","8.41"
"2016-07-13",4,"Specific conductance","687.1"
"2016-07-13",4,"Temperature, water","24.56"
"2016-07-13",5,"Dissolved oxygen (DO)","8.39"
"2016-07-13",5,"pH","8.2"
"2016-07-13",5,"Specific conductance","691.9"
"2016-07-13",5,"Temperature, water","23.58"
"2016-07-13",6,"Dissolved oxygen (DO)","6.93"
"2016-07-13",6,"pH","7.93"
"2016-07-13",6,"Specific conductance","700.9"
"2016-07-13",6,"Temperature, water","20.75"
"2016-07-13",6,"Phosphorus","0.022"
"2016-07-13",7,"pH","7.83"
"2016-07-13",7,"Specific conductance","710"
"2016-07-13",7,"Dissolved oxygen (DO)","4.76"
"2016-07-13",7,"Temperature, water","14.75"
"2016-07-13",8,"Dissolved oxygen (DO)","2.75"
"2016-07-13",8,"pH","7.81"
"2016-07-13",8,"Specific conductance","712"
"2016-07-13",8,"Temperature, water","12.1"
"2016-07-13",9,"Dissolved oxygen (DO)","1.14"
"2016-07-13",9,"pH","7.8"
"2016-07-13",9,"Specific conductance","716.4"
"2016-07-13",9,"Temperature, water","10.59"
"2016-07-13",10,"Dissolved oxygen (DO)","0.61"
"2016-07-13",10,"pH","7.81"
"2016-07-13",10,"Specific conductance","718.9"
"2016-07-13",10,"Temperature, water","9.86"
"2016-07-13",11,"Dissolved oxygen (DO)","1.78"
"2016-07-13",11,"pH","7.83"
"2016-07-13",11,"Specific conductance","717.1"
"2016-07-13",11,"Temperature, water","9.18"
"2016-07-13",12,"Dissolved oxygen (DO)","2.52"
"2016-07-13",12,"pH","7.85"
"2016-07-13",12,"Specific conductance","716"
"2016-07-13",12,"Temperature, water","8.58"
"2016-07-13",12,"Phosphorus","0.024"
"2016-07-13",13,"Dissolved oxygen (DO)","2.2"
"2016-07-13",13,"pH","7.85"
"2016-07-13",13,"Specific conductance","717.1"
"2016-07-13",13,"Temperature, water","8.36"
"2016-07-13",14,"Dissolved oxygen (DO)","1.65"
"2016-07-13",14,"pH","7.86"
"2016-07-13",14,"Specific conductance","717.8"
"2016-07-13",14,"Temperature, water","7.94"
"2016-07-13",15,"Dissolved oxygen (DO)","0.72"
"2016-07-13",15,"pH","7.87"
"2016-07-13",15,"Specific conductance","719.5"
"2016-07-13",15,"Temperature, water","7.76"
"2016-07-13",16,"Dissolved oxygen (DO)","0.44"
"2016-07-13",16,"pH","7.88"
"2016-07-13",16,"Specific conductance","719.6"
"2016-07-13",16,"Temperature, water","7.6"
"2016-07-13",17,"Dissolved oxygen (DO)","0.14"
"2016-07-13",17,"pH","7.89"
"2016-07-13",17,"Specific conductance","719.7"
"2016-07-13",17,"Temperature, water","7.52"
"2016-07-13",18,"Dissolved oxygen (DO)","0"
"2016-07-13",18,"pH","7.91"
"2016-07-13",18,"Specific conductance","720.4"
"2016-07-13",18,"Temperature, water","7.48"
"2016-07-13",18,"Phosphorus","0.092"
"2016-07-13",19,"Dissolved oxygen (DO)","0"
"2016-07-13",19,"pH","7.93"
"2016-07-13",19,"Specific conductance","720.7"
"2016-07-13",19,"Temperature, water","7.46"
"2016-07-13",20,"Dissolved oxygen (DO)","0"
"2016-07-13",20,"pH","7.95"
"2016-07-13",20,"Specific conductance","720.1"
"2016-07-13",20,"Temperature, water","7.52"
"2016-07-13",21,"Dissolved oxygen (DO)","0"
"2016-07-13",21,"pH","7.98"
"2016-07-13",21,"Specific conductance","719.7"
"2016-07-13",21,"Temperature, water","7.51"
"2016-07-13",22,"Dissolved oxygen (DO)","0"
"2016-07-13",22,"pH","8.04"
"2016-07-13",22,"Specific conductance","722"
"2016-07-13",22,"Temperature, water","7.49"
"2016-07-13",22,"Phosphorus","0.119"
"2016-07-13",22,"Chloride","135.0"
"2016-07-13",23,"Dissolved oxygen (DO)","0"
"2016-07-13",23,"pH","8.09"
"2016-07-13",23,"Specific conductance","719.5"
"2016-07-13",23,"Temperature, water","7.56"
"2016-07-13",24,"Dissolved oxygen (DO)","0"
"2016-07-13",24,"pH","8.15"
"2016-07-13",24,"Specific conductance","719.2"
"2016-07-13",24,"Temperature, water","7.63"
"2016-07-26",23.5,"pH","8.27"
"2016-07-26",23.5,"Dissolved oxygen (DO)","0"
"2016-07-26",23.5,"Specific conductance","717.8"
"2016-07-26",23.5,"Temperature, water","8.41"
"2016-07-26",22,"Phosphorus","0.140"
"2016-07-26",22,"Chloride","143.0"
"2016-07-26",23,"Dissolved oxygen (DO)","0"
"2016-07-26",23,"pH","8.25"
"2016-07-26",23,"Specific conductance","722.5"
"2016-07-26",23,"Temperature, water","7.55"
"2016-07-26",22,"Dissolved oxygen (DO)","0"
"2016-07-26",22,"pH","8.22"
"2016-07-26",22,"Specific conductance","721.8"
"2016-07-26",22,"Temperature, water","7.53"
"2016-07-26",22,"Phosphorus","0.138"
"2016-07-26",22,"Chloride","139.0"
"2016-07-26",20,"Dissolved oxygen (DO)","0"
"2016-07-26",20,"pH","8.23"
"2016-07-26",20,"Specific conductance","719.7"
"2016-07-26",20,"Temperature, water","7.57"
"2016-07-26",21,"Dissolved oxygen (DO)","0"
"2016-07-26",21,"pH","8.22"
"2016-07-26",21,"Specific conductance","719.5"
"2016-07-26",21,"Temperature, water","7.58"
"2016-07-26",18,"Phosphorus","0.122"
"2016-07-26",19,"Dissolved oxygen (DO)","0"
"2016-07-26",19,"pH","8.24"
"2016-07-26",19,"Specific conductance","720.8"
"2016-07-26",19,"Temperature, water","7.57"
"2016-07-26",17,"Dissolved oxygen (DO)","0"
"2016-07-26",17,"pH","8.23"
"2016-07-26",17,"Specific conductance","720.1"
"2016-07-26",17,"Temperature, water","7.61"
"2016-07-26",18,"Dissolved oxygen (DO)","0"
"2016-07-26",18,"pH","8.23"
"2016-07-26",18,"Specific conductance","720.8"
"2016-07-26",18,"Temperature, water","7.56"
"2016-07-26",18,"Phosphorus","0.124"
"2016-07-26",16,"Dissolved oxygen (DO)","0"
"2016-07-26",16,"pH","8.21"
"2016-07-26",16,"Specific conductance","719.5"
"2016-07-26",16,"Temperature, water","7.7"
"2016-07-26",15,"Dissolved oxygen (DO)","0"
"2016-07-26",15,"pH","8.2"
"2016-07-26",15,"Specific conductance","718.6"
"2016-07-26",15,"Temperature, water","7.78"
"2016-07-26",12,"Phosphorus","0.032"
"2016-07-26",13,"Dissolved oxygen (DO)","0.11"
"2016-07-26",13,"pH","8.18"
"2016-07-26",13,"Specific conductance","717.2"
"2016-07-26",13,"Temperature, water","8.31"
"2016-07-26",14,"Dissolved oxygen (DO)","0"
"2016-07-26",14,"pH","8.19"
"2016-07-26",14,"Specific conductance","717.8"
"2016-07-26",14,"Temperature, water","7.93"
"2016-07-26",12,"Dissolved oxygen (DO)","0.17"
"2016-07-26",12,"pH","8.17"
"2016-07-26",12,"Specific conductance","716.5"
"2016-07-26",12,"Temperature, water","8.7"
"2016-07-26",12,"Phosphorus","0.031"
"2016-07-26",10,"Dissolved oxygen (DO)","0"
"2016-07-26",10,"pH","8.14"
"2016-07-26",10,"Specific conductance","718"
"2016-07-26",10,"Temperature, water","10.23"
"2016-07-26",11,"Dissolved oxygen (DO)","0.02"
"2016-07-26",11,"pH","8.15"
"2016-07-26",11,"Specific conductance","717.1"
"2016-07-26",11,"Temperature, water","9.44"
"2016-07-26",9,"Dissolved oxygen (DO)","0.17"
"2016-07-26",9,"pH","8.12"
"2016-07-26",9,"Specific conductance","715.7"
"2016-07-26",9,"Temperature, water","11.47"
"2016-07-26",6,"Phosphorus","0.020"
"2016-07-26",7,"Dissolved oxygen (DO)","1.78"
"2016-07-26",7,"pH","8.09"
"2016-07-26",7,"Specific conductance","704.6"
"2016-07-26",7,"Temperature, water","16.12"
"2016-07-26",8,"Dissolved oxygen (DO)","0.27"
"2016-07-26",8,"pH","8.1"
"2016-07-26",8,"Specific conductance","714.3"
"2016-07-26",8,"Temperature, water","13.31"
"2016-07-26",5,"Dissolved oxygen (DO)","8.53"
"2016-07-26",5,"pH","8.46"
"2016-07-26",5,"Specific conductance","677.7"
"2016-07-26",5,"Temperature, water","24.87"
"2016-07-26",6,"Dissolved oxygen (DO)","6.24"
"2016-07-26",6,"pH","8.25"
"2016-07-26",6,"Specific conductance","690"
"2016-07-26",6,"Temperature, water","21.54"
"2016-07-26",6,"Phosphorus","0.018"
