date,temp_0,temp_0.5,temp_1,temp_1.5,temp_2,temp_2.5,temp_3,temp_3.5,temp_4,temp_4.5,temp_5,temp_5.5,temp_6,temp_6.5
1991-12-25,1.5508891616080118,2.1883793418728645,3.5406852414806593,3.5406852414806593,3.5406852414806593,3.5406852414806593,3.5406852414806593,3.5406852414806593,3.5406852414806593,3.5406852414806593,3.5406852414806593,3.5406852414806593,3.5406852414806593,NA
1991-12-26,1.6514485232579945,2.269346791286268,3.548435912178315,3.548435912178315,3.548435912178315,3.548435912178315,3.548435912178315,3.548435912178315,3.548435912178315,3.548435912178315,3.548435912178315,3.548435912178315,3.548435912178315,NA
1991-12-27,1.6258345620008832,2.2643148928208174,3.5562819090183284,3.5562819090183284,3.5562819090183284,3.5562819090183284,3.5562819090183284,3.5562819090183284,3.5562819090183284,3.5562819090183284,3.5562819090183284,3.5562819090183284,3.5562819090183284,NA
1991-12-28,1.6950796395293655,2.3236722373072913,3.564521534227442,3.564521534227442,3.564521534227442,3.564521534227442,3.564521534227442,3.564521534227442,3.564521534227442,3.564521534227442,3.564521534227442,3.564521534227442,3.564521534227442,NA
1991-12-29,1.778875825577337,2.3927029461744116,3.5729557323719474,3.5729557323719474,3.5729557323719474,3.5729557323719474,3.5729557323719474,3.5729557323719474,3.5729557323719474,3.5729557323719474,3.5729557323719474,3.5729557323719474,3.5729557323719474,NA
1991-12-30,1.5526419038499994,2.255345217919288,3.5811514648213483,3.5811514648213483,3.5811514648213483,3.5811514648213483,3.5811514648213483,3.5811514648213483,3.5811514648213483,3.5811514648213483,3.5811514648213483,3.5811514648213483,3.5811514648213483,NA
1991-12-31,0.9791015567862512,1.8863401302923608,3.588927170650697,3.588927170650697,3.588927170650697,3.588927170650697,3.588927170650697,3.588927170650697,3.588927170650697,3.588927170650697,3.588927170650697,3.588927170650697,3.588927170650697,NA
1992-01-01,0.4508564323310875,1.54180490077598,3.5970822256082453,3.5970822256082453,3.5970822256082453,3.5970822256082453,3.5970822256082453,3.5970822256082453,3.5970822256082453,3.5970822256082453,3.5970822256082453,3.5970822256082453,3.5970822256082453,NA
1992-01-02,0.6525129559717252,1.6817935051030952,3.6061348039732883,3.6061348039732883,3.6061348039732883,3.6061348039732883,3.6061348039732883,3.6061348039732883,3.6061348039732883,3.6061348039732883,3.6061348039732883,3.6061348039732883,3.6061348039732883,NA
1992-01-03,1.2166994090412557,2.064163182877401,3.61607392078589,3.61607392078589,3.61607392078589,3.61607392078589,3.61607392078589,3.61607392078589,3.61607392078589,3.61607392078589,3.61607392078589,3.61607392078589,3.61607392078589,NA
